2.45414e+44	6.31751e+41	3.94844e+40	1.75778e+39	2.17609e+38	3.45172e+36	3.26644e+35	2.15091e+34	5.94507e+32	5.5584e+31	6.16929e+30	3.83809e+29	1.2139e+28	3.79092e+26	1.67071e+25	2.67039e+24	1.1156e+23	4.62897e+22	2.84469e+21	3.77432e+20	7.18663e+18	3.03005e+18	2.65981e+17	3.92016e+15	8.8872e+14	1.91217e+13	1.15674e+12	7.24927e+10	1.31877e+10	2.54485e+09	5.383e+07	5.16763e+06	880506	594694	181138	101104	81254.2	52077.1	43965.8	43965.8	43965.8	43965.8	35519.3	-6325.94	-6325.94	-6325.94	-6325.94	-6325.94	-6325.94	-6325.94	-6325.94	-6325.94	-19623.1	-19623.1	-19623.1	-19623.1	-1444.41	-1444.41	-1444.41	-1444.41	-84646	-84646	-84646	-9680.67	-9680.67	-42981.5	-42981.5	-29128.1	-29128.1	-29128.1	-1428.32	-22744.4	-22744.4	-22744.4	-22744.4	-39391.5	-53911	-53911	-53911	-53911	-53911	-79083.1	-79083.1	-81180.7	-81180.7	-81180.7	-82932.2	-82932.2	-74535.9	-85747.7	-64354.8	-64354.8	-64354.8	-64354.8	-64354.8	-96194.2	-96194.2	-96194.2	-96194.2	-96194.2	-137828	-137828	-137828	-92944.9	-108357	-97536	-112218	-112218	-112218	-148767	-121859	-121859	-114659	-159566	-159566	-108199	-101414	-101414	-101414	-129310	-108390	-108390	-108390	-133877	-133035	-133035	-105713	-166954	-166954	-166954	-166954	-166954	-186365	-141998	-141998	-190359	-194451	-194451	-194451	-194451	-155307	-205886	-205886	-205886	-202179	-202179	-214226	-213143	-213143	-237490	-237490	-237490	-237490	-238213	-236882	-236882	-236882	-236882	-236882	-246072	-246072	-246072	-252802	-257213	-252908	-253141	-253141	-259745	-258942	-263789	-261920	-261920	-262598	-262598	-262598	-262598	-262598	-262598	-264318	-267574	-267784	-267739	-267739	-267739	-267739	-267739	-267178	-268215	-267705	-267705	-267705	-267705	-268773	-268773	-268773	-268616	-268616	-269086	-269086	-269280	-269280	-269594	-269435	-269435	-269421	-269591	-269686	-269686	-269726	-269726	-269755	-269777	-269720	-269679	-269804	-269886	-269886	-269834	-269834	-269894	-269943	-269943	-269943	-269943	-269948	-269948	-269947	-269947	-269947	-269951	-269952	-269945	-269945	-269945	-269974	-269971	-269971	-269975	-269975	-269975	-269975	-269986	-269986	-269986	-269986	-269988	-269988	-269985	-269985	-269985	-269992	-269991	-269991	-269991	-269993	-269993	-269996	-269996	-269995	-269995	-269995	-269998	-269996	-269997	-269997	-269998	-269998	-269998	-269999	-269999	-269999	-269999	-269999	-269999	-269999	-269999	-269999	-269999	-269999	-269999	-269999	-269999	-269999	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	-270000	0	
